InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancelled,IsGuestCheckout,TotalPrice
536559,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-01-15 15:02:00,1.73,14622,Portugal,False,False,10.38
537313,71270,PINK CRYSTAL GUITAR PHONE CHARM,6,2019-04-09 16:58:00,1.14,16968,France,False,False,6.84
536928,22960,JAM MAKING SET WITH JARS,17,2019-05-13 11:29:00,5.35,12711,Germany,False,False,90.95
537619,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-10-21 00:00:00,1.13,14372,Switzerland,False,False,13.56
536108,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-10-04 18:07:00,1.71,15509,France,False,False,8.55
537276,71270,PINK CRYSTAL GUITAR PHONE CHARM,7,2019-04-27 09:58:00,1.31,17017,Netherlands,False,False,9.17
536977,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-03-24 20:04:00,2.54,17682,Australia,False,False,48.26
C537127,22423,REGENCY CAKESTAND 3 TIER,-5,2019-08-08 00:00:00,11.73,15340,Germany,True,False,-58.65
536337,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-06-10 22:47:00,4.43,13420,Belgium,False,False,31.01
536925,21755,LOVE BUILDING BLOCK WORD,17,2019-11-21 00:00:00,5.47,17659,Belgium,False,False,92.99
536046,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2019-12-10 01:04:00,4.6,16101,France,False,False,18.4
536134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2019-09-13 06:04:00,2.52,,Switzerland,False,True,22.68
537528,71053,WHITE METAL LANTERN,6,2019-12-21 00:00:00,3.52,14575,Spain,False,False,21.12
536158,84406B,CREAM CUPID HEARTS COAT HANGER,13,2019-09-08 01:33:00,2.63,12406,United Kingdom,False,False,34.19
536476,21755,LOVE BUILDING BLOCK WORD,15,2019-04-23 01:38:00,5.43,16339,Portugal,False,False,81.45
536778,71053,WHITE METAL LANTERN,2,2019-08-01 20:04:00,3.05,14437,France,False,False,6.1
536994,71053,WHITE METAL LANTERN,18,2019-06-27 08:37:00,3.73,16848,Switzerland,False,False,67.14
537603,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-07-29 00:00:00,2.54,12899,Netherlands,False,False,30.48
536817,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-07-03 16:34:00,2.95,13557,United Kingdom,False,False,14.75
537149,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-12-05 10:33:00,2.82,15922,Portugal,False,False,8.46
537311,22960,JAM MAKING SET WITH JARS,11,2019-08-30 18:11:00,4.99,17662,Belgium,False,False,54.89
536151,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2019-11-05 19:54:00,1.6,15101,Netherlands,False,False,24.0
537135,22423,REGENCY CAKESTAND 3 TIER,1,2019-11-17 00:00:00,13.04,15756,EIRE,False,False,13.04
537390,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-11-09 22:54:00,2.7,12710,France,False,False,21.6
536409,84406B,CREAM CUPID HEARTS COAT HANGER,13,2019-10-19 02:53:00,2.59,13647,Spain,False,False,33.67
537521,71053,WHITE METAL LANTERN,11,2019-11-15 20:51:00,3.19,12828,EIRE,False,False,35.09
536353,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-06-18 12:53:00,8.21,16065,Belgium,False,False,65.68
536742,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2019-11-29 09:45:00,4.03,12819,Portugal,False,False,76.57
536405,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2019-08-07 07:02:00,1.56,14713,France,False,False,20.28
537059,22423,REGENCY CAKESTAND 3 TIER,7,2019-03-11 15:54:00,12.12,15205,France,False,False,84.84
537364,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-05-31 15:30:00,1.74,13132,Portugal,False,False,29.58
536786,21755,LOVE BUILDING BLOCK WORD,12,2019-12-08 18:31:00,5.9,13487,Netherlands,False,False,70.8
536187,22960,JAM MAKING SET WITH JARS,8,2019-09-12 06:17:00,4.65,14171,Belgium,False,False,37.2
537482,22960,JAM MAKING SET WITH JARS,10,2019-06-06 09:23:00,4.67,16628,Germany,False,False,46.7
536811,22960,JAM MAKING SET WITH JARS,1,2019-05-03 14:55:00,4.63,13984,Belgium,False,False,4.63
536069,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-08-15 14:39:00,1.61,13446,Netherlands,False,False,27.37
536444,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-04-09 19:54:00,4.39,13751,France,False,False,61.46
536396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2019-10-25 22:10:00,2.54,13606,Netherlands,False,False,17.78
537347,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-12-20 19:00:00,1.36,16967,United Kingdom,False,False,6.8
537585,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-05-20 00:00:00,4.53,14680,Switzerland,False,False,4.53
537124,71053,WHITE METAL LANTERN,10,2019-11-26 04:30:00,3.72,13371,Switzerland,False,False,37.2
537655,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2019-08-29 21:00:00,4.26,15874,Australia,False,False,8.52
537282,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-08-28 11:16:00,1.16,,France,False,True,13.92
536412,22423,REGENCY CAKESTAND 3 TIER,11,2019-01-18 14:17:00,13.52,15162,Switzerland,False,False,148.72
536722,22960,JAM MAKING SET WITH JARS,19,2019-05-15 00:00:00,4.64,15150,Switzerland,False,False,88.16
536901,21755,LOVE BUILDING BLOCK WORD,6,2019-08-30 02:26:00,6.19,16068,United Kingdom,False,False,37.14
537537,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-03-15 00:00:00,7.41,,Australia,False,True,66.69
537460,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2019-10-16 14:55:00,1.69,15917,Spain,False,False,15.21
536884,71053,WHITE METAL LANTERN,17,2019-07-06 14:01:00,3.15,12616,EIRE,False,False,53.55
537661,71053,WHITE METAL LANTERN,9,2019-01-15 00:00:00,3.12,17434,EIRE,False,False,28.08
536062,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-11-12 16:23:00,1.24,14326,France,False,False,6.2
536562,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2019-06-25 00:00:00,2.76,17352,United Kingdom,False,False,41.4
536375,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-10-09 00:00:00,7.58,17023,Spain,False,False,7.58
537120,71053,WHITE METAL LANTERN,17,2019-02-19 09:55:00,3.09,15660,Belgium,False,False,52.53
536714,22423,REGENCY CAKESTAND 3 TIER,16,2019-06-11 22:49:00,12.5,13564,Netherlands,False,False,200.0
536486,22423,REGENCY CAKESTAND 3 TIER,17,2019-11-19 11:21:00,12.78,12794,Germany,False,False,217.26
537466,22423,REGENCY CAKESTAND 3 TIER,11,2019-04-29 04:15:00,12.08,13218,Germany,False,False,132.88
537210,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-07-29 00:00:00,1.62,15477,Portugal,False,False,9.72
537646,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-12-15 09:55:00,2.76,13402,Belgium,False,False,11.04
537328,71053,WHITE METAL LANTERN,18,2019-11-19 17:35:00,3.44,13961,Germany,False,False,61.92
537370,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2019-04-20 18:23:00,2.44,15180,Switzerland,False,False,7.32
537165,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2019-02-08 17:24:00,1.6,14316,United Kingdom,False,False,25.6
537617,71053,WHITE METAL LANTERN,11,2019-10-03 19:46:00,3.63,17267,Germany,False,False,39.93
536240,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-03-12 03:31:00,3.93,17595,Australia,False,False,11.79
537614,22752,SET 7 BABUSHKA NESTING BOXES,15,2019-06-15 10:27:00,7.93,16829,Spain,False,False,118.95
536205,71053,WHITE METAL LANTERN,5,2019-11-25 19:51:00,3.55,14603,Netherlands,False,False,17.75
536833,21755,LOVE BUILDING BLOCK WORD,6,2019-05-14 09:29:00,5.54,13682,Australia,False,False,33.24
536467,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-08-09 00:00:00,1.3,15033,Switzerland,False,False,11.7
537288,22752,SET 7 BABUSHKA NESTING BOXES,13,2019-10-03 18:37:00,7.74,13682,United Kingdom,False,False,100.62
536576,22423,REGENCY CAKESTAND 3 TIER,7,2019-02-02 00:00:00,13.14,16519,Netherlands,False,False,91.98
537126,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-01-09 00:00:00,1.33,15593,France,False,False,15.96
536683,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-11-06 06:13:00,4.66,16516,Netherlands,False,False,4.66
537183,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-12-20 20:58:00,1.35,15076,Switzerland,False,False,14.85
537600,22960,JAM MAKING SET WITH JARS,15,2019-07-24 07:13:00,4.98,14126,Belgium,False,False,74.7
536018,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-07-27 22:15:00,1.56,12826,EIRE,False,False,4.68
536106,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2019-06-21 03:04:00,1.72,16234,EIRE,False,False,13.76
536266,71270,PINK CRYSTAL GUITAR PHONE CHARM,15,2019-10-24 00:00:00,1.36,,Belgium,False,True,20.4
537128,71053,WHITE METAL LANTERN,15,2019-03-26 00:00:00,3.66,17608,Australia,False,False,54.9
537396,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-06-21 14:30:00,4.4,13779,Spain,False,False,30.8
537281,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-11-10 17:43:00,1.63,14038,EIRE,False,False,29.34
537340,22423,REGENCY CAKESTAND 3 TIER,4,2019-05-10 16:42:00,13.26,12582,Portugal,False,False,53.04
537342,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-08-31 20:11:00,1.35,13350,Netherlands,False,False,22.95
537650,21755,LOVE BUILDING BLOCK WORD,2,2019-08-17 03:42:00,6.19,15635,Belgium,False,False,12.38
536217,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-06-18 14:44:00,7.11,17121,France,False,False,7.11
537366,84406B,CREAM CUPID HEARTS COAT HANGER,8,2019-11-08 13:06:00,2.8,14317,Netherlands,False,False,22.4
536678,21755,LOVE BUILDING BLOCK WORD,12,2019-12-03 06:08:00,6.05,18182,France,False,False,72.6
536960,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,2019-11-03 01:49:00,1.32,13714,Switzerland,False,False,23.76
537403,22423,REGENCY CAKESTAND 3 TIER,16,2019-09-02 06:06:00,11.89,14677,Germany,False,False,190.24
537629,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-05-04 19:18:00,8.25,,United Kingdom,False,True,8.25
536070,22423,REGENCY CAKESTAND 3 TIER,1,2019-05-11 12:29:00,13.5,14888,Spain,False,False,13.5
536387,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-08-31 10:00:00,7.08,17048,Portugal,False,False,21.24
536676,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-03-28 00:00:00,2.66,14338,Switzerland,False,False,31.92
536445,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2019-08-13 20:50:00,1.54,16556,Netherlands,False,False,10.78
536715,71270,PINK CRYSTAL GUITAR PHONE CHARM,10,2019-01-09 12:35:00,1.28,,United Kingdom,False,True,12.8
537374,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-06-07 02:37:00,1.29,14556,France,False,False,14.19
536577,71270,PINK CRYSTAL GUITAR PHONE CHARM,7,2019-05-05 06:15:00,1.17,15412,Australia,False,False,8.19
537318,22752,SET 7 BABUSHKA NESTING BOXES,10,2019-09-11 00:36:00,7.53,17095,Switzerland,False,False,75.3
537336,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2019-10-05 04:34:00,2.55,12533,France,False,False,48.45
536754,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-03-12 00:47:00,1.37,14959,Portugal,False,False,17.81
537046,22423,REGENCY CAKESTAND 3 TIER,12,2019-06-21 22:28:00,12.76,17873,Spain,False,False,153.12
537279,84406B,CREAM CUPID HEARTS COAT HANGER,9,2019-01-19 03:52:00,2.63,16598,Netherlands,False,False,23.67
536473,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-11-12 04:09:00,1.65,16785,Netherlands,False,False,28.05
536985,22423,REGENCY CAKESTAND 3 TIER,5,2019-01-17 03:02:00,11.7,17947,France,False,False,58.5
537455,22423,REGENCY CAKESTAND 3 TIER,16,2019-12-20 22:56:00,12.11,14842,France,False,False,193.76
536864,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,2019-04-18 17:25:00,1.19,17638,Switzerland,False,False,3.57
536964,71053,WHITE METAL LANTERN,9,2019-03-22 19:58:00,3.45,13533,Australia,False,False,31.05
537652,22423,REGENCY CAKESTAND 3 TIER,13,2019-06-13 00:00:00,12.25,14866,Switzerland,False,False,159.25
537076,22423,REGENCY CAKESTAND 3 TIER,11,2019-07-07 04:18:00,13.83,13476,France,False,False,152.13
537037,71053,WHITE METAL LANTERN,10,2019-05-05 16:00:00,3.16,15178,Belgium,False,False,31.6
536544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-04-17 06:34:00,2.34,14865,Australia,False,False,23.4
536316,71053,WHITE METAL LANTERN,1,2019-01-29 07:29:00,3.19,15355,Germany,False,False,3.19
536582,22423,REGENCY CAKESTAND 3 TIER,7,2019-03-12 14:20:00,13.08,17109,United Kingdom,False,False,91.56
536693,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-11-08 00:00:00,7.21,12420,Netherlands,False,False,122.57
536567,22960,JAM MAKING SET WITH JARS,9,2019-10-05 04:01:00,5.24,16105,France,False,False,47.16
536912,22960,JAM MAKING SET WITH JARS,7,2019-01-01 00:00:00,5.2,,Australia,False,True,36.4
537228,22752,SET 7 BABUSHKA NESTING BOXES,12,2019-11-07 18:33:00,7.66,14129,Netherlands,False,False,91.92
537404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-07-05 00:34:00,2.68,16960,Portugal,False,False,13.4
537483,84406B,CREAM CUPID HEARTS COAT HANGER,18,2019-12-05 00:58:00,2.68,13089,Switzerland,False,False,48.24
536369,71053,WHITE METAL LANTERN,5,2019-12-17 07:23:00,3.07,17126,Australia,False,False,15.35
536208,71053,WHITE METAL LANTERN,1,2019-10-10 00:00:00,3.51,,Portugal,False,True,3.51
536124,22752,SET 7 BABUSHKA NESTING BOXES,18,2019-09-19 01:26:00,7.61,17105,Portugal,False,False,136.98
537188,22752,SET 7 BABUSHKA NESTING BOXES,14,2019-12-24 19:58:00,7.83,,Portugal,False,True,109.62
536792,71053,WHITE METAL LANTERN,5,2019-06-20 04:13:00,3.6,15472,Australia,False,False,18.0
536445,71053,WHITE METAL LANTERN,13,2019-06-23 21:55:00,3.19,14810,Switzerland,False,False,41.47
536062,71270,PINK CRYSTAL GUITAR PHONE CHARM,15,2019-07-13 00:00:00,1.34,13706,EIRE,False,False,20.1
536374,22423,REGENCY CAKESTAND 3 TIER,10,2019-03-21 20:32:00,12.73,12884,Switzerland,False,False,127.3
536704,22423,REGENCY CAKESTAND 3 TIER,3,2019-07-03 04:44:00,13.96,15329,United Kingdom,False,False,41.88
536912,22752,SET 7 BABUSHKA NESTING BOXES,18,2019-08-26 23:03:00,8.35,15982,Portugal,False,False,150.3
536073,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-05-13 09:27:00,2.49,16914,Germany,False,False,9.96
537067,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-11-16 04:57:00,7.29,15563,EIRE,False,False,7.29
536101,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-08-07 21:28:00,4.01,16941,Belgium,False,False,4.01
537400,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-04-19 14:59:00,1.83,15831,United Kingdom,False,False,5.49
537610,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-01-10 21:54:00,2.48,13277,United Kingdom,False,False,47.12
537083,22423,REGENCY CAKESTAND 3 TIER,9,2019-07-02 14:02:00,12.95,13674,Spain,False,False,116.55
536579,84406B,CREAM CUPID HEARTS COAT HANGER,6,2019-02-21 08:45:00,2.78,13787,Australia,False,False,16.68
536142,22960,JAM MAKING SET WITH JARS,17,2019-07-08 18:54:00,4.74,15914,EIRE,False,False,80.58
537095,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2019-06-13 23:08:00,1.53,,Germany,False,True,12.24
537633,21755,LOVE BUILDING BLOCK WORD,2,2019-08-28 22:51:00,6.03,15228,Australia,False,False,12.06
536446,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-10-12 21:42:00,1.29,14102,Australia,False,False,16.77
537455,84406B,CREAM CUPID HEARTS COAT HANGER,15,2019-12-17 23:06:00,2.59,15284,France,False,False,38.85
536773,22960,JAM MAKING SET WITH JARS,17,2019-05-28 07:31:00,4.5,18185,Australia,False,False,76.5
536432,22752,SET 7 BABUSHKA NESTING BOXES,18,2019-09-29 14:36:00,7.76,13581,Belgium,False,False,139.68
536930,71053,WHITE METAL LANTERN,14,2019-08-31 00:00:00,3.59,14347,Switzerland,False,False,50.26
537039,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2019-10-04 23:11:00,4.31,14486,Spain,False,False,56.03
536933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-06-29 00:00:00,2.38,13798,United Kingdom,False,False,2.38
536390,21755,LOVE BUILDING BLOCK WORD,18,2019-05-05 18:14:00,5.41,14363,Switzerland,False,False,97.38
536239,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-12-03 02:50:00,2.42,17578,France,False,False,2.42
536573,21755,LOVE BUILDING BLOCK WORD,18,2019-11-20 10:12:00,6.49,16526,France,False,False,116.82
536731,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-04-21 20:47:00,1.32,,France,False,True,11.88
537145,21755,LOVE BUILDING BLOCK WORD,4,2019-11-21 14:53:00,6.04,15469,Netherlands,False,False,24.16
537436,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-06-03 02:41:00,2.81,12844,Belgium,False,False,14.05
536061,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-10-11 01:27:00,1.65,17679,Belgium,False,False,4.95
537211,21755,LOVE BUILDING BLOCK WORD,16,2019-12-02 00:00:00,6.52,16571,Portugal,False,False,104.32
536784,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2019-08-22 12:39:00,1.77,14919,Australia,False,False,14.16
536363,21755,LOVE BUILDING BLOCK WORD,5,2019-12-06 15:49:00,6.0,17644,Australia,False,False,30.0
536841,22752,SET 7 BABUSHKA NESTING BOXES,19,2019-06-04 22:28:00,8.06,17812,Portugal,False,False,153.14
536216,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-07-10 10:57:00,7.91,16538,Switzerland,False,False,63.28
536919,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-03-02 13:16:00,4.21,14740,Portugal,False,False,42.1
537520,22960,JAM MAKING SET WITH JARS,4,2019-01-16 16:54:00,5.23,13114,Netherlands,False,False,20.92
537317,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-09-01 19:48:00,1.79,12781,United Kingdom,False,False,25.06
537642,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2019-12-12 17:07:00,1.73,,Portugal,False,True,13.84
536720,71053,WHITE METAL LANTERN,6,2019-03-21 01:22:00,3.72,13482,EIRE,False,False,22.32
536338,22752,SET 7 BABUSHKA NESTING BOXES,19,2019-10-02 00:00:00,7.96,15013,Netherlands,False,False,151.24
537469,22960,JAM MAKING SET WITH JARS,4,2019-05-14 23:01:00,4.6,12668,Portugal,False,False,18.4
536775,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-07-19 00:00:00,7.6,15687,Australia,False,False,7.6
536511,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-04-11 07:54:00,4.05,17323,France,False,False,56.7
536909,21755,LOVE BUILDING BLOCK WORD,16,2019-04-07 17:02:00,6.46,14738,Netherlands,False,False,103.36
537464,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-06-08 14:48:00,1.52,13816,Spain,False,False,25.84
536844,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-09-10 00:00:00,4.4,18019,United Kingdom,False,False,61.6
536255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2019-11-30 09:49:00,4.2,16215,Germany,False,False,33.6
536514,22423,REGENCY CAKESTAND 3 TIER,7,2019-08-30 23:32:00,13.26,,Spain,False,True,92.82
536768,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-11-27 00:00:00,4.53,,Switzerland,False,True,4.53
536748,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-09-21 17:12:00,2.76,14083,Belgium,False,False,2.76
536967,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-01-30 20:34:00,2.9,15127,Germany,False,False,14.5
536806,71053,WHITE METAL LANTERN,12,2019-06-18 09:41:00,3.53,13043,Spain,False,False,42.36
536286,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2019-01-18 00:58:00,3.98,17584,EIRE,False,False,23.88
536303,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-04-06 00:00:00,1.18,15343,Netherlands,False,False,18.88
536520,71053,WHITE METAL LANTERN,4,2019-04-04 22:30:00,3.11,16097,Australia,False,False,12.44
537664,71053,WHITE METAL LANTERN,14,2019-12-19 17:02:00,3.27,12479,EIRE,False,False,45.78
536076,71270,PINK CRYSTAL GUITAR PHONE CHARM,2,2019-12-10 07:18:00,1.16,13667,Netherlands,False,False,2.32
536935,71053,WHITE METAL LANTERN,2,2019-02-08 00:00:00,3.22,17299,Switzerland,False,False,6.44
536796,21755,LOVE BUILDING BLOCK WORD,7,2019-03-04 00:00:00,6.12,15220,Belgium,False,False,42.84
537543,84406B,CREAM CUPID HEARTS COAT HANGER,11,2019-04-30 03:13:00,2.7,14127,France,False,False,29.7
537144,21755,LOVE BUILDING BLOCK WORD,1,2019-10-13 14:46:00,6.43,14201,Spain,False,False,6.43
536381,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2019-06-09 00:00:00,1.64,17348,Germany,False,False,6.56
536625,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-07-28 00:00:00,2.67,14525,Spain,False,False,26.7
537645,21755,LOVE BUILDING BLOCK WORD,8,2019-09-01 02:54:00,6.31,16575,France,False,False,50.48
536309,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-10-23 22:25:00,4.51,15841,Spain,False,False,63.14
537606,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2019-03-23 13:00:00,1.66,13188,Netherlands,False,False,1.66
536264,71270,PINK CRYSTAL GUITAR PHONE CHARM,2,2019-04-19 23:40:00,1.28,16258,Belgium,False,False,2.56
536398,71270,PINK CRYSTAL GUITAR PHONE CHARM,6,2019-12-03 00:00:00,1.37,13651,Netherlands,False,False,8.22
537569,71053,WHITE METAL LANTERN,13,2019-10-27 00:00:00,3.34,16181,Switzerland,False,False,43.42
536717,21755,LOVE BUILDING BLOCK WORD,13,2019-08-15 02:45:00,5.44,18023,Belgium,False,False,70.72
537322,22960,JAM MAKING SET WITH JARS,8,2019-05-11 05:34:00,5.36,15271,Australia,False,False,42.88
537441,71053,WHITE METAL LANTERN,6,2019-01-13 12:29:00,3.32,16073,Spain,False,False,19.92
536466,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-11-30 13:40:00,2.48,13784,Belgium,False,False,29.76
536711,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-09-29 02:41:00,1.84,13201,France,False,False,5.52
536822,21755,LOVE BUILDING BLOCK WORD,2,2019-07-30 00:00:00,5.86,14188,Switzerland,False,False,11.72
536565,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-02-04 10:52:00,1.25,16153,Switzerland,False,False,16.25
537407,22752,SET 7 BABUSHKA NESTING BOXES,11,2019-08-04 16:28:00,7.28,12421,Portugal,False,False,80.08
536757,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-01-31 05:20:00,4.01,17235,Netherlands,False,False,12.03
536381,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2019-11-01 00:00:00,3.89,15853,United Kingdom,False,False,62.24
537037,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-06-07 06:41:00,1.24,14982,Portugal,False,False,19.84
536922,71053,WHITE METAL LANTERN,17,2019-08-15 00:00:00,3.27,14868,EIRE,False,False,55.59
537449,22960,JAM MAKING SET WITH JARS,1,2019-11-15 19:14:00,5.29,15182,Germany,False,False,5.29
537436,22960,JAM MAKING SET WITH JARS,14,2019-07-05 07:26:00,4.97,12738,United Kingdom,False,False,69.58
537153,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-01-18 00:00:00,1.72,12346,Belgium,False,False,5.16
536468,22423,REGENCY CAKESTAND 3 TIER,1,2019-05-05 17:38:00,13.02,16016,Switzerland,False,False,13.02
537357,22960,JAM MAKING SET WITH JARS,6,2019-07-23 10:18:00,5.1,16837,Spain,False,False,30.6
536908,22423,REGENCY CAKESTAND 3 TIER,4,2019-09-08 09:40:00,12.27,14528,Spain,False,False,49.08
536990,21755,LOVE BUILDING BLOCK WORD,6,2019-10-04 23:27:00,5.83,17151,Germany,False,False,34.98
536760,71053,WHITE METAL LANTERN,17,2019-09-11 06:10:00,3.7,14453,Belgium,False,False,62.9
536515,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-05-22 19:28:00,2.56,,Belgium,False,True,2.56
536213,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-02-12 17:55:00,1.75,13820,Netherlands,False,False,21.0
536615,71270,PINK CRYSTAL GUITAR PHONE CHARM,7,2019-08-18 22:40:00,1.22,13568,United Kingdom,False,False,8.54
537193,22423,REGENCY CAKESTAND 3 TIER,9,2019-02-15 07:32:00,13.1,14284,Germany,False,False,117.9
